DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,LV,2015,4556.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,LV,2016,4181.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,LV,2017,4658.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,LV,2018,5206.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,LV,2019,5567.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,LV,2020,5580.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,LV,2021,5739.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2006,493.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2007,887.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2008,1167.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2009,830.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2010,676.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2011,627.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2012,612.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2013,678.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2014,660.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2015,739.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2016,1024.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2017,1215.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2018,1393.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2019,1370.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2020,1206.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,ME,2021,1081.7,p
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2000,1112.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2001,1220.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2002,1219.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2003,1164.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2004,1256.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2005,1127.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2006,1202.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2007,1412.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2008,1663.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2009,1708.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2010,1639.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2011,1857.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2012,1977.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2013,2045.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2014,2127.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2015,2350.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2016,2582.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2017,2436.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2018,2280.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2019,2478.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MK,2020,2426.3,p
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2000,1062.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2001,953.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2002,801.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2003,1058.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2004,1075.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2005,1229.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2006,1259.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2007,1347.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2008,1249.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2009,1141.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2010,1430.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2011,1247.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2012,1259.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2013,1258.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2014,1371.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2015,2225.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2016,2169.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2017,2213.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2018,2335.7,p
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2019,2532.4,p
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2020,2340.9,p
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,MT,2021,2739.2,p
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,1995,91965.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,1996,98164.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,1997,104422.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,1998,111486.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,1999,122620.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2000,125486.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2001,127104.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2002,121924.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2003,119816.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2004,120060.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2005,123975.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2006,132615.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2007,152221.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2008,147713.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2009,135056.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2010,125898.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2011,132076.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2012,123747.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2013,121771.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2014,118840.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2015,153291.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2016,142125.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2017,148101.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2018,153412.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2019,162876.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2020,158613.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NL,2021,163765.0,p
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1975,35232.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1976,38723.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1977,39902.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1978,35535.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1979,36219.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1980,35784.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1981,37588.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1982,37886.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1983,39971.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1984,40489.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1985,39208.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1986,42110.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1987,42434.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1988,42005.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1989,39172.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1990,35132.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1991,34993.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1992,34303.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1993,36106.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1994,38002.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1995,39229.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1996,42901.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1997,49233.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1998,55294.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,1999,52569.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2000,50839.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2001,50528.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2002,50349.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2003,50595.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2004,55729.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2005,62352.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2006,68005.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2007,76338.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2008,77200.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2009,71784.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2010,67174.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2011,72180.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2012,77624.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2013,82541.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2014,82333.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2015,79036.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2016,82153.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2017,84317.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2018,86193.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2019,94393.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2020,89067.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,NO,2021,88242.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,1995,28126.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,1996,33677.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,1997,41185.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,1998,47053.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,1999,50275.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2000,51373.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2001,45946.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2002,43142.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2003,43660.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2004,46587.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2005,50475.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2006,58236.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2007,69326.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2008,75432.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2009,73420.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2010,73389.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2011,79823.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2012,78404.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2013,77567.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2014,85350.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2015,90583.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2016,83187.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2017,86487.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2018,94575.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2019,100307.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2020,95347.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PL,2021,99002.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,1995,29295.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,1996,30815.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,1997,35179.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,1998,39307.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,1999,41693.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2000,43384.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2001,43806.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2002,42320.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2003,39225.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2004,39299.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2005,39342.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2006,39045.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2007,40250.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2008,40420.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2009,37373.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2010,36952.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2011,32299.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2012,26901.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2013,25608.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2014,26194.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2015,27745.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2016,28452.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2017,31721.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2018,33682.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2019,35496.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2020,34523.1,p
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,PT,2021,36789.2,p
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,1995,13377.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,1996,14501.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,1997,14292.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,1998,13623.0,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,1999,13362.6,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2000,14144.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2001,15636.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2002,16778.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2003,18500.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2004,20277.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2005,22614.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2006,28617.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2007,43211.5,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2008,50923.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2009,33639.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2010,32713.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2011,34703.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2012,35796.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2013,33683.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2014,34966.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2015,37397.9,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2016,37374.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2017,38674.2,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2018,38234.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2019,43171.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2020,44919.7,p
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RO,2021,45960.4,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RS,1995,1952.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RS,1996,2155.7,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RS,1997,2651.1,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RS,1998,2747.8,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RS,1999,2264.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RS,2000,2376.3,
ESTAT:NAMA_10_GDP(1.0),25/07/22 23:00:00,A,CLV10_MEUR,P51G,RS,2001,2483.3,
